Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Ordine,Chrome 148.0.7778.179,Gestione Ordine (RF_GO_19..22). Isolamento garantito da SeedReset. numberOfRerun=0.,,08-06-2026 21:53:30,08-06-2026 21:56:06,"2m - 35,410s",FAILED
,,,,,,,
Test Cases/Ordine/TC_6.1_1,Chrome 148.0.7778.179,Visualizzare la pagina di checkout con i prerequisiti soddisfatti,,08-06-2026 21:53:31,08-06-2026 21:53:52,"21,244s",PASSED
Start listener action : resetSeedBeforeTestCase,Chrome 148.0.7778.179,,,08-06-2026 21:53:31,08-06-2026 21:53:31,"0,399s",PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,08-06-2026 21:53:31,08-06-2026 21:53:34,"3,156s",PASSED
"navigateToUrl(base + ""loginForm.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 21:53:34,08-06-2026 21:53:35,"0,645s",PASSED
"setText(css(""#email""), ""t.mansi@studenti.unisa.it"")",Chrome 148.0.7778.179,,,08-06-2026 21:53:35,08-06-2026 21:53:35,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 21:53:35,08-06-2026 21:53:35,"0,017s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 21:53:35,08-06-2026 21:53:35,"0,015s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 21:53:35,08-06-2026 21:53:36,"1,271s",PASSED
"setText(css(""#password""), ""321CBA."")",Chrome 148.0.7778.179,,,08-06-2026 21:53:36,08-06-2026 21:53:36,"0,001s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 21:53:36,08-06-2026 21:53:36,"0,003s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 21:53:36,08-06-2026 21:53:36,"0,002s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 21:53:36,08-06-2026 21:53:38,"1,479s",PASSED
"click(css(""#submit""))",Chrome 148.0.7778.179,,,08-06-2026 21:53:38,08-06-2026 21:53:38,"0,002s",PASSED
t = new com.kms.katalon.core.testobject.TestObject(sel),Chrome 148.0.7778.179,,,08-06-2026 21:53:38,08-06-2026 21:53:38,"0,001s",PASSED
"t.addProperty(""css"", EQUALS, sel)",Chrome 148.0.7778.179,,,08-06-2026 21:53:38,08-06-2026 21:53:38,"0,002s",PASSED
return t,Chrome 148.0.7778.179,,,08-06-2026 21:53:38,08-06-2026 21:53:43,"4,989s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 21:53:43,08-06-2026 21:53:45,"2,058s",PASSED
"navigateToUrl(base + ""cart?action=addC&id=2"")",Chrome 148.0.7778.179,,,08-06-2026 21:53:45,08-06-2026 21:53:45,"0,549s",PASSED
delay(1),Chrome 148.0.7778.179,,,08-06-2026 21:53:45,08-06-2026 21:53:46,"1,021s",PASSED
"navigateToUrl(base + ""checkout.jsp"")",Chrome 148.0.7778.179,,,08-06-2026 21:53:46,08-06-2026 21:53:48,"1,843s",PASSED
delay(2),Chrome 148.0.7778.179,,,08-06-2026 21:53:48,08-06-2026 21:53:50,"2,020s",PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,08-06-2026 21:53:50,08-06-2026 21:53:51,"0,388s",PASSED
"verifyTextPresent(""(?i)Acquista"", true)",Chrome 148.0.7778.179,,,08-06-2026 21:53:51,08-06-2026 21:53:51,"0,294s",PASSED
